address,price,beds,baths,area,zpid,statusType,statusText
"22074 Sagebrook Rd, Chatsworth, CA 91311",1795000,5,6.0,4496,82883782,FOR_SALE,House for sale
"20216 W Albion Way, Northridge, CA 91326",3895000,5,6.0,5567,339594395,FOR_SALE,House for sale
"11401 N Topanga Cir #84, Chatsworth, CA 91311",199995,3,2.0,1200,454921643,FOR_SALE,Home for sale
"20236 Foix Pl, Chatsworth, CA 91311",1100000,4,3.0,2912,20158371,FOR_SALE,Auction
"21410 Wahoo Trl, Chatsworth, CA 91311",679000,3,2.0,693,20199037,FOR_SALE,House for sale
"12401 Ridge Line Gate Ct, Porter Ranch, CA 91326",4180000,4,5.0,4000,2056505091,FOR_SALE,House for sale
"11740 Abbey Ln, Porter Ranch, CA 91326",2499000,5,6.0,5127,352395453,FOR_SALE,New construction
"20500 Blairmoore St, Chatsworth, CA 91311",1590000,5,3.0,3253,20158125,FOR_SALE,House for sale
"20253 Via Galileo, Northridge, CA 91326",1958000,5,6.0,4721,20156765,FOR_SALE,House for sale
"20719 Nashville St, Chatsworth, CA 91311",1188888,4,3.0,2273,20157579,FOR_SALE,House for sale
"10540 Eton Ave, Chatsworth, CA 91311",849900,3,2.0,1544,20157418,FOR_SALE,House for sale
"22203 Shadow Valley Cir, Chatsworth, CA 91311",610000,2,2.0,1185,20163668,FOR_SALE,Townhouse for sale
"21808 Craggy View St, Chatsworth, CA 91311",695000,2,1.0,814,20172212,FOR_SALE,House for sale
"22018 Craggy View St, Chatsworth, CA 91311",879000,4,3.0,1636,20170753,FOR_SALE,House for sale
"11446 Santini Ln, Northridge, CA 91326",1400000,4,3.0,2655,65251407,FOR_SALE,House for sale
"20732 W Beech Cir, Porter Ranch, CA 91326",1495000,4,3.0,2050,325798102,FOR_SALE,House for sale
"20643 W Wood Rose Ct, Porter Ranch, CA 91326",2195000,5,6.0,4278,325797025,FOR_SALE,New construction
"21333 Lassen St UNIT 6H, Chatsworth, CA 91311",589000,2,3.0,1176,20171813,FOR_SALE,Townhouse for sale
"20769 Lugano Way, Northridge, CA 91326",1265000,3,2.0,2065,79802213,FOR_SALE,House for sale
"21683 Wo He Lo Trl, Chatsworth, CA 91311",775000,3,4.0,2199,20199012,FOR_SALE,House for sale
"20158 Septo St, Chatsworth, CA 91311",895000,3,2.0,1510,20170133,FOR_SALE,House for sale
"20306 Tau Pl, Chatsworth, CA 91311",1350000,5,3.0,3400,20158228,FOR_SALE,House for sale
"21615 Wo He Lo Trl, Chatsworth, CA 91311",850000,3,4.0,2184,20199011,FOR_SALE,House for sale
"20378 W Marlow Ln, Northridge, CA 91326",4150000,5,7.0,5800,339396901,FOR_SALE,House for sale
"11428 Iverson Rd, Chatsworth, CA 91311",6950000,8,9.0,11140,20199626,FOR_SALE,House for sale
"11485 Awenita Ct, Chatsworth, CA 91311",6500000,6,7.0,8419,20199657,FOR_SALE,House for sale
"20668 W Hummingbird Ct, Porter Ranch, CA 91326",2849000,5,6.0,3871,419065205,FOR_SALE,House for sale
"11629 Verona Dr, Chatsworth, CA 91311",775000,3,4.0,1910,108866303,FOR_SALE,Townhouse for sale
"21326 Romar St, Chatsworth, CA 91311",1250000,5,4.0,2668,20171857,FOR_SALE,House for sale
"21901 Lassen St, Chatsworth, CA 91311",649950,3,3.0,1558,2070600297,FOR_SALE,Townhouse for sale
"20043 Mersey Ln, Porter Ranch, CA 91326",3785000,5,7.0,5967,348244663,FOR_SALE,House for sale
"11401 Topanga Cyn #73, Chatsworth, CA 91311",229950,3,2.0,1265,455848852,FOR_SALE,Home for sale
"11231 Paseo Sonesta, Porter Ranch, CA 91326",729000,2,2.0,1298,92426234,FOR_SALE,Townhouse for sale
"10059 Hillview Ave, Chatsworth, CA 91311",920000,3,2.0,1474,20172331,FOR_SALE,House for sale
"10044 Larwin Ave UNIT 8, Chatsworth, CA 91311",679500,4,3.0,2183,20163995,FOR_SALE,Townhouse for sale
"20452 W Esmerelda Ln, Northridge, CA 91326",1859999,4,4.0,3173,125270515,FOR_SALE,House for sale
"20626 Tiara St, Woodland Hills, CA 91367",1399000,4,3.0,1856,19931791,FOR_SALE,House for sale
"22216 Del Valle St, Woodland Hills, CA 91364",999900,3,3.0,2041,19899364,FOR_SALE,House for sale
"20955 De Mina St, Woodland Hills, CA 91364",1099000,4,3.0,1766,19942168,FOR_SALE,House for sale
"21694 Yucatan Ave, Woodland Hills, CA 91364",1295000,4,3.0,2887,19944209,FOR_SALE,House for sale
"6757 Stephanie Pl, Winnetka, CA 91306",800000,3,2.0,1246,19930684,FOR_SALE,House for sale
"4698 Morro Dr, Woodland Hills, CA 91364",1199000,3,3.0,2088,19944796,FOR_SALE,House for sale
"5520 Owensmouth Ave APT 217, Woodland Hills, CA 91367",450000,2,2.0,920,68992559,FOR_SALE,House for sale
"22607 Hatteras St, Woodland Hills, CA 91367",1100000,4,3.0,2575,19877856,FOR_SALE,House for sale
"22308 Dolorosa St, Woodland Hills, CA 91367",998500,3,2.0,1458,19929103,FOR_SALE,House for sale
"5353 Don Pio Dr, Woodland Hills, CA 91364",999000,3,3.0,1360,19943091,FOR_SALE,House for sale
"20950 Oxnard St APT 21, Woodland Hills, CA 91367",859000,3,3.0,2166,19931327,FOR_SALE,Condo for sale
"20410 Miranda St, Woodland Hills, CA 91367",925000,3,2.0,1404,19931927,FOR_SALE,House for sale
"21001 Gault St, Canoga Park, CA 91303",699999,3,1.0,1322,19911550,FOR_SALE,House for sale
"5779 Rolling Rd, Woodland Hills, CA 91367",1399000,6,4.0,2821,19929207,FOR_SALE,House for sale
"22460 Venido Rd, Woodland Hills, CA 91364",1295000,3,2.0,1509,19899853,FOR_SALE,House for sale
"5858 McDonie Ave, Woodland Hills, CA 91367",1950000,4,3.0,3048,19931538,FOR_SALE,House for sale
"4996 Llano Dr, Woodland Hills, CA 91364",1299000,3,2.0,2218,19943804,FOR_SALE,House for sale
"22218 San Miguel St, Woodland Hills, CA 91364",1298000,3,2.0,1460,19943762,FOR_SALE,House for sale
"22297 Buena Ventura St, Woodland Hills, CA 91364",939000,4,2.0,1979,19943646,FOR_SALE,House for sale
"6939 Alabama Ave UNIT 105, Canoga Park, CA 91303",389000,2,2.0,927,19927648,FOR_SALE,Condo for sale
"5221 Campo Rd, Woodland Hills, CA 91364",2595000,4,6.0,3840,95573305,FOR_SALE,New construction
"5111 San Feliciano Dr, Woodland Hills, CA 91364",1075000,3,2.0,1764,19943580,FOR_SALE,House for sale
"22015 Independencia St, Woodland Hills, CA 91364",1449950,3,2.0,2563,19944052,FOR_SALE,House for sale
"6650 Sale Ave, West Hills, CA 91307",849000,4,2.0,1439,19876929,FOR_SALE,House for sale
"22051 Avenue San Luis, Woodland Hills, CA 91364",999950,3,2.0,1465,19943401,FOR_SALE,House for sale
"4944 Don Pio Dr, Woodland Hills, CA 91364",1199999,4,3.0,1827,19944404,FOR_SALE,House for sale
"5540 Owensmouth Ave APT 316, Woodland Hills, CA 91367",535000,2,2.0,920,67092549,FOR_SALE,Condo for sale
"5720 Owensmouth Ave UNIT 152, Woodland Hills, CA 91367",620000,2,3.0,1075,19929915,FOR_SALE,Townhouse for sale
"22051 Mulholland Way, Woodland Hills, CA 91364",1249000,4,3.0,2195,19943861,FOR_SALE,House for sale
"22633 Crespi St, Woodland Hills, CA 91364",1100000,4,3.0,2130,19899542,FOR_SALE,House for sale
"22526 Cass Ave, Woodland Hills, CA 91364",1050000,3,2.0,1914,19899513,FOR_SALE,House for sale
"20450 Bassett St, Winnetka, CA 91306",824000,3,2.0,1908,19926766,FOR_SALE,House for sale
"22253 Del Valle St, Woodland Hills, CA 91364",999000,2,2.0,1488,19899354,FOR_SALE,House for sale
"5800 Owensmouth Ave APT 26, Woodland Hills, CA 91367",704999,3,2.0,1441,19930444,FOR_SALE,Townhouse for sale
"22616 Hatteras St, Woodland Hills, CA 91367",2999000,6,7.0,3978,19877876,FOR_SALE,New construction
"5667 Winnetka Ave, Woodland Hills, CA 91367",929000,4,3.0,2614,19931581,FOR_SALE,House for sale
"21535 Erwin St UNIT 131, Woodland Hills, CA 91367",684999,2,2.0,1240,19928773,FOR_SALE,Townhouse for sale
"4825 Galendo St, Woodland Hills, CA 91364",2450000,6,5.0,4075,19944579,FOR_SALE,House for sale
"22050 Calvert St #10, Woodland Hills, CA 91367",385000,2,1.0,812,442427720,FOR_SALE,Condo for sale
"5102 Escobedo Dr, Woodland Hills, CA 91364",1399888,3,3.0,1614,19942266,FOR_SALE,House for sale
"5108 Escobedo Dr, Woodland Hills, CA 91364",1499000,4,3.0,2875,19942265,FOR_SALE,House for sale
"20537 W Overlook Ct, Northridge, CA 91326",2280000,5,6.0,3988,440481587,FOR_SALE,House for sale
"12553 N Ridgeline Rd, Northridge, CA 91326",3899000,5,6.0,4900,440481617,FOR_SALE,House for sale
"16123 Sunset Blvd #101, Pacific Palisades, CA 90272",1099999,2,3.0,1386,457195759,FOR_SALE,Condo for sale
"400 Surfview Dr, Pacific Palisades, CA 90272",2949000,3,3.0,2966,20550568,FOR_SALE,House for sale
"701 El Medio Ave, Pacific Palisades, CA 90272",3950000,4,4.0,3489,20541666,FOR_SALE,House for sale
"341 Surfview Dr, Pacific Palisades, CA 90272",4175000,5,4.0,3464,20550486,FOR_SALE,House for sale
"766 Paseo Miramar, Pacific Palisades, CA 90272",39000000,7,12.0,18372,20543033,FOR_SALE,New construction
"17810 Sabbiadoro Way, Pacific Palisades, CA 90272",4300000,4,3.0,2300,20542961,FOR_SALE,House for sale
"18073 Sandy Cape Dr, Pacific Palisades, CA 90272",4150000,4,3.0,2910,20550537,FOR_SALE,House for sale
"16021 Northfield St, Pacific Palisades, CA 90272",5998000,5,6.0,4551,20541462,FOR_SALE,House for sale
"620 Resolano Dr, Pacific Palisades, CA 90272",8380000,6,9.0,5100,119676780,FOR_SALE,House for sale
"18044 Sandy Cape Dr, Pacific Palisades, CA 90272",5000000,4,4.0,4575,20550482,FOR_SALE,House for sale
"370 Surfview Dr, Pacific Palisades, CA 90272",3795000,5,4.0,2948,20550559,FOR_SALE,House for sale
"517 Palisades Dr, Pacific Palisades, CA 90272",819000,3,2.0,1018,20542799,FOR_SALE,Condo for sale
"17001 Bollinger Dr, Pacific Palisades, CA 90272",3595000,5,4.0,3200,20543798,FOR_SALE,House for sale
"674 Palmera Ave, Pacific Palisades, CA 90272",599000,,,,20541967,FOR_SALE,Lot / Land for sale
"501 Palisades Dr APT 124, Pacific Palisades, CA 90272",398120,1,1.0,593,20542747,FOR_SALE,Condo for sale
"17405 Castellammare Dr, Los Angeles, CA 90272",6200000,3,5.0,4036,135456584,FOR_SALE,House for sale
"17350 W Sunset Blvd #PENTHOUSE 2, Pacific Palisades, CA 90272",1188888,2,1.0,1069,442609243,FOR_SALE,Condo for sale
"501 Palisades Dr APT 308, Pacific Palisades, CA 90272",410950,1,1.0,593,20542777,FOR_SALE,Condo for sale
"17481 Tramonto Dr, Pacific Palisades, CA 90272",3329000,4,3.0,2802,20543184,FOR_SALE,House for sale
"638 Palisades Dr, Pacific Palisades, CA 90272",2295000,3,3.0,2308,20543797,FOR_SALE,Townhouse for sale
"770 Paseo Miramar, Pacific Palisades, CA 90272",10750000,7,9.0,6487,20543032,FOR_SALE,House for sale
"1019 Galloway St, Pacific Palisades, CA 90272",1550000,,,,20545652,FOR_SALE,Lot / Land for sale
"14941 Pampas Ricas Blvd, Pacific Palisades, CA 90272",5198000,6,8.0,11545,2077321094,FOR_SALE,House for sale
"18053 Blue Sail Dr, Pacific Palisades, CA 90272",3350000,5,4.0,3158,20550548,FOR_SALE,House for sale
"601 N Marquette St, Pacific Palisades, CA 90272",2150000,2,3.0,1708,20542162,FOR_SALE,House for sale
"16915 Bollinger Dr, Pacific Palisades, CA 90272",1595000,,,,20542346,FOR_SALE,Lot / Land for sale
"15425 Antioch St UNIT 201, Pacific Palisades, CA 90272",1695000,2,3.0,1626,20540686,FOR_SALE,Condo for sale
"227 Quadro Vecchio Dr, Pacific Palisades, CA 90272",3495000,4,3.0,2498,20543175,FOR_SALE,House for sale
"15221 Via De Las Olas, Pacific Palisades, CA 90272",10599000,,,,20541371,FOR_SALE,Lot / Land for sale
"16738 Edgar St LOT 67, Pacific Palisades, CA 90272",1100000,,,,457112119,FOR_SALE,Lot / Land for sale
"636 Baylor St, Pacific Palisades, CA 90272",1450000,,,,20542197,FOR_SALE,Lot / Land for sale
"750 N Via Santa Ynez, Pacific Palisades, CA 90272",6995000,,,,457166974,FOR_SALE,Lot / Land for sale
"16150 Northfield St, Pacific Palisades, CA 90272",949000,,,,20542006,FOR_SALE,Lot / Land for sale
"17840 Porto Marina Way, Pacific Palisades, CA 90272",1750000,,,,20542942,FOR_SALE,Lot / Land for sale
"437 Puerto Del Mar, Pacific Palisades, CA 90272",1740000,,,,20541905,FOR_SALE,Lot / Land for sale
"654 Erskine Dr, Pacific Palisades, CA 90272",1399000,,,,20541759,FOR_SALE,Lot / Land for sale
"316 Swarthmore Ave, Pacific Palisades, CA 90272",3450000,,,,20541369,FOR_SALE,Lot / Land for sale
"740 Haverford Ave, Pacific Palisades, CA 90272",1525000,,,,20540846,FOR_SALE,Lot / Land for sale
"16727 W Sunset Blvd, Pacific Palisades, CA 90272",899000,,,,20542243,FOR_SALE,Lot / Land for sale
"664 Jacon Way, Pacific Palisades, CA 90272",1480000,,,,20543401,FOR_SALE,Lot / Land for sale
"1011 Hartzell St, Pacific Palisades, CA 90272",1745000,,,,20545627,FOR_SALE,Lot / Land for sale
"20854 Runnymede St, Winnetka, CA 91306",799999,4,2.0,1303,19912183,FOR_SALE,House for sale
"20851 Community St APT 10, Winnetka, CA 91306",550000,3,3.0,1460,20179952,FOR_SALE,Townhouse for sale
"21500 Lassen St, Chatsworth, CA 91311",399900,3,3.0,1600,2069492450,FOR_SALE,New construction
"8800 Eton Ave SPACE 32, Canoga Park, CA 91304",299900,3,2.0,1352,244501442,FOR_SALE,Home for sale
"7322 Asman Ave, West Hills, CA 91307",899000,4,2.0,1409,19866976,FOR_SALE,House for sale
"21739 Malden St, Canoga Park, CA 91304",750000,3,2.0,2015,20179303,FOR_SALE,House for sale
"22022 Bryant St, Canoga Park, CA 91304",1333333,4,2.0,2237,51576933,FOR_SALE,House for sale
"21001 Plummer St #114, Chatsworth, CA 91311",267000,2,2.0,1344,456396804,FOR_SALE,Home for sale
"20158 Cohasset St UNIT 10, Winnetka, CA 91306",499000,3,2.0,1340,68987264,FOR_SALE,Townhouse for sale
"24303 Woolsey Canyon Rd SPACE 5, Canoga Park, CA 91304",139900,2,2.0,1440,136702200,FOR_SALE,Home for sale
"20216 Roscoe Blvd UNIT 19, Winnetka, CA 91306",499000,2,3.0,1133,19907730,FOR_SALE,Condo for sale
"8220 Kentland Ave, Canoga Park, CA 91304",850000,3,2.0,1370,51578513,FOR_SALE,House for sale
"20224 Sherman Way UNIT 26, Los Angeles, CA 91306",599000,3,3.0,1843,19925660,FOR_SALE,Townhouse for sale
"8601 International Ave UNIT 265, Canoga Park, CA 91304",280000,2,1.0,826,20179181,FOR_SALE,Condo for sale
"20322 Cantara St, Winnetka, CA 91306",899900,3,2.0,1241,19907973,FOR_SALE,House for sale
"20722 Keswick St, Winnetka, CA 91306",899999,5,2.0,1793,19909565,FOR_SALE,House for sale
"21219 Roscoe Blvd UNIT 211, Canoga Park, CA 91304",399000,2,2.0,1019,20178721,FOR_SALE,Condo for sale
"7650 N Topanga Canyon Blvd #14, Canoga Park, CA 91304",459000,2,3.0,1620,19910710,FOR_SALE,Townhouse for sale
"8623 Lurline Ave, Winnetka, CA 91306",845000,3,2.0,1596,20180160,FOR_SALE,House for sale
"22020 Saticoy St, Canoga Park, CA 91303",799000,3,1.0,1072,19867025,FOR_SALE,House for sale
"20214 Cohasset St UNIT 5, Winnetka, CA 91306",499000,3,2.0,1340,68956557,FOR_SALE,Condo for sale
"8401 Farralone Ave, West Hills, CA 91304",1079000,3,2.0,1901,51576660,FOR_SALE,House for sale
"7800 Winnetka Ave, Winnetka, CA 91306",799950,3,3.0,2039,19906766,FOR_SALE,House for sale
"8601 International Ave UNIT 233, Canoga Park, CA 91304",330000,2,2.0,883,20179149,FOR_SALE,Condo for sale
"8601 International Ave UNIT 179, Canoga Park, CA 91304",390000,3,2.0,1078,20179107,FOR_SALE,Condo for sale
"20234 Cantara St UNIT 269, Winnetka, CA 91306",289900,1,1.0,685,19907827,FOR_SALE,Condo for sale
"8801 Independence Ave APT 11, Canoga Park, CA 91304",260000,1,1.0,626,20178424,FOR_SALE,Foreclosure
"20652 Lassen St #125-1/2, Chatsworth, CA 91311",199000,2,2.0,960,2054289651,FOR_SALE,Home for sale
"7515 Asman Ave, West Hills, CA 91307",899000,4,2.0,1456,19866681,FOR_SALE,House for sale
"7933 Casaba Ave, Winnetka, CA 91306",1059999,6,3.0,3229,19908638,FOR_SALE,House for sale
"20431 Stagg St, Winnetka, CA 91306",799000,3,2.0,1313,19908288,FOR_SALE,House for sale
"9835 Nevada Ave, Chatsworth, CA 91311",1099999,4,3.0,1892,20165302,FOR_SALE,House for sale
"22151 Ingomar St, Canoga Park, CA 91304",849900,4,2.0,1380,51577542,FOR_SALE,House for sale
"20155 Keswick St UNIT 209, Winnetka, CA 91306",495000,2,2.0,1125,19912382,FOR_SALE,Townhouse for sale
"7845 Nevada Ave, Canoga Park, CA 91304",899000,3,2.0,1349,51577430,FOR_SALE,House for sale
"8527 Casaba Ave, Winnetka, CA 91306",895000,3,2.0,1300,20180889,FOR_SALE,House for sale
"21500 Lassen St SPC 45, Chatsworth, CA 91311",540000,4,3.0,2013,136688430,FOR_SALE,Home for sale
"7934 Vassar Ave, Canoga Park, CA 91304",898500,4,3.0,2326,19910360,FOR_SALE,House for sale
"22345 Cantara St, Canoga Park, CA 91304",950000,4,2.0,1516,51577741,FOR_SALE,House for sale
"8901 Eton Ave UNIT 12, Canoga Park, CA 91304",490000,3,2.0,1700,325800697,FOR_SALE,Home for sale
"20122 Cohasset St, Winnetka, CA 91306",550000,2,3.0,1337,19912428,FOR_SALE,Townhouse for sale
"10228 Hanna Ave, Chatsworth, CA 91311",949900,4,3.0,2084,20171215,FOR_SALE,House for sale
"20633 Horace St, Chatsworth, CA 91311",1299950,4,3.0,2339,20158499,FOR_SALE,House for sale
"11522 Cararra Ln, Northridge, CA 91326",779700,2,2.0,1096,82582312,FOR_SALE,House for sale
"10640 Willowbrae Ave, Chatsworth, CA 91311",1049000,4,3.0,2354,20162315,FOR_SALE,House for sale
"20472 W Windsor Ln, Northridge, CA 91326",3600000,4,6.0,5800,338340842,FOR_SALE,House for sale
"22074 Sagebrook Rd, Chatsworth, CA 91311",1795000,5,6.0,4496,82883782,FOR_SALE,House for sale
"20216 W Albion Way, Northridge, CA 91326",3895000,5,6.0,5567,339594395,FOR_SALE,House for sale
"11401 N Topanga Cir #84, Chatsworth, CA 91311",199995,3,2.0,1200,454921643,FOR_SALE,Home for sale
"20236 Foix Pl, Chatsworth, CA 91311",1100000,4,3.0,2912,20158371,FOR_SALE,Auction
"21410 Wahoo Trl, Chatsworth, CA 91311",679000,3,2.0,693,20199037,FOR_SALE,House for sale
"12401 Ridge Line Gate Ct, Porter Ranch, CA 91326",4180000,4,5.0,4000,2056505091,FOR_SALE,House for sale
"11740 Abbey Ln, Porter Ranch, CA 91326",2499000,5,6.0,5127,352395453,FOR_SALE,New construction
"20500 Blairmoore St, Chatsworth, CA 91311",1590000,5,3.0,3253,20158125,FOR_SALE,House for sale
"20253 Via Galileo, Northridge, CA 91326",1958000,5,6.0,4721,20156765,FOR_SALE,House for sale
"20719 Nashville St, Chatsworth, CA 91311",1188888,4,3.0,2273,20157579,FOR_SALE,House for sale
"10540 Eton Ave, Chatsworth, CA 91311",849900,3,2.0,1544,20157418,FOR_SALE,House for sale
"22203 Shadow Valley Cir, Chatsworth, CA 91311",610000,2,2.0,1185,20163668,FOR_SALE,Townhouse for sale
"21808 Craggy View St, Chatsworth, CA 91311",695000,2,1.0,814,20172212,FOR_SALE,House for sale
"22018 Craggy View St, Chatsworth, CA 91311",879000,4,3.0,1636,20170753,FOR_SALE,House for sale
"11446 Santini Ln, Northridge, CA 91326",1400000,4,3.0,2655,65251407,FOR_SALE,House for sale
"20732 W Beech Cir, Porter Ranch, CA 91326",1495000,4,3.0,2050,325798102,FOR_SALE,House for sale
"20643 W Wood Rose Ct, Porter Ranch, CA 91326",2195000,5,6.0,4278,325797025,FOR_SALE,New construction
"21333 Lassen St UNIT 6H, Chatsworth, CA 91311",589000,2,3.0,1176,20171813,FOR_SALE,Townhouse for sale
"20769 Lugano Way, Northridge, CA 91326",1265000,3,2.0,2065,79802213,FOR_SALE,House for sale
"21683 Wo He Lo Trl, Chatsworth, CA 91311",775000,3,4.0,2199,20199012,FOR_SALE,House for sale
"20158 Septo St, Chatsworth, CA 91311",895000,3,2.0,1510,20170133,FOR_SALE,House for sale
"20306 Tau Pl, Chatsworth, CA 91311",1350000,5,3.0,3400,20158228,FOR_SALE,House for sale
"21615 Wo He Lo Trl, Chatsworth, CA 91311",850000,3,4.0,2184,20199011,FOR_SALE,House for sale
"20378 W Marlow Ln, Northridge, CA 91326",4150000,5,7.0,5800,339396901,FOR_SALE,House for sale
"11428 Iverson Rd, Chatsworth, CA 91311",6950000,8,9.0,11140,20199626,FOR_SALE,House for sale
"11485 Awenita Ct, Chatsworth, CA 91311",6500000,6,7.0,8419,20199657,FOR_SALE,House for sale
"20668 W Hummingbird Ct, Porter Ranch, CA 91326",2849000,5,6.0,3871,419065205,FOR_SALE,House for sale
"11629 Verona Dr, Chatsworth, CA 91311",775000,3,4.0,1910,108866303,FOR_SALE,Townhouse for sale
"21326 Romar St, Chatsworth, CA 91311",1250000,5,4.0,2668,20171857,FOR_SALE,House for sale
"21901 Lassen St, Chatsworth, CA 91311",649950,3,3.0,1558,2070600297,FOR_SALE,Townhouse for sale
"20043 Mersey Ln, Porter Ranch, CA 91326",3785000,5,7.0,5967,348244663,FOR_SALE,House for sale
"11401 Topanga Cyn #73, Chatsworth, CA 91311",229950,3,2.0,1265,455848852,FOR_SALE,Home for sale
"11231 Paseo Sonesta, Porter Ranch, CA 91326",729000,2,2.0,1298,92426234,FOR_SALE,Townhouse for sale
"10059 Hillview Ave, Chatsworth, CA 91311",920000,3,2.0,1474,20172331,FOR_SALE,House for sale
"10044 Larwin Ave UNIT 8, Chatsworth, CA 91311",679500,4,3.0,2183,20163995,FOR_SALE,Townhouse for sale
"20452 W Esmerelda Ln, Northridge, CA 91326",1859999,4,4.0,3173,125270515,FOR_SALE,House for sale
"20626 Tiara St, Woodland Hills, CA 91367",1399000,4,3.0,1856,19931791,FOR_SALE,House for sale
"22216 Del Valle St, Woodland Hills, CA 91364",999900,3,3.0,2041,19899364,FOR_SALE,House for sale
"20955 De Mina St, Woodland Hills, CA 91364",1099000,4,3.0,1766,19942168,FOR_SALE,House for sale
"21694 Yucatan Ave, Woodland Hills, CA 91364",1295000,4,3.0,2887,19944209,FOR_SALE,House for sale
"6757 Stephanie Pl, Winnetka, CA 91306",800000,3,2.0,1246,19930684,FOR_SALE,House for sale
"4698 Morro Dr, Woodland Hills, CA 91364",1199000,3,3.0,2088,19944796,FOR_SALE,House for sale
"5520 Owensmouth Ave APT 217, Woodland Hills, CA 91367",450000,2,2.0,920,68992559,FOR_SALE,House for sale
"22607 Hatteras St, Woodland Hills, CA 91367",1100000,4,3.0,2575,19877856,FOR_SALE,House for sale
"22308 Dolorosa St, Woodland Hills, CA 91367",998500,3,2.0,1458,19929103,FOR_SALE,House for sale
"5353 Don Pio Dr, Woodland Hills, CA 91364",999000,3,3.0,1360,19943091,FOR_SALE,House for sale
"20950 Oxnard St APT 21, Woodland Hills, CA 91367",859000,3,3.0,2166,19931327,FOR_SALE,Condo for sale
"20410 Miranda St, Woodland Hills, CA 91367",925000,3,2.0,1404,19931927,FOR_SALE,House for sale
"21001 Gault St, Canoga Park, CA 91303",699999,3,1.0,1322,19911550,FOR_SALE,House for sale
"5779 Rolling Rd, Woodland Hills, CA 91367",1399000,6,4.0,2821,19929207,FOR_SALE,House for sale
"22460 Venido Rd, Woodland Hills, CA 91364",1295000,3,2.0,1509,19899853,FOR_SALE,House for sale
"5858 McDonie Ave, Woodland Hills, CA 91367",1950000,4,3.0,3048,19931538,FOR_SALE,House for sale
"4996 Llano Dr, Woodland Hills, CA 91364",1299000,3,2.0,2218,19943804,FOR_SALE,House for sale
"22218 San Miguel St, Woodland Hills, CA 91364",1298000,3,2.0,1460,19943762,FOR_SALE,House for sale
"22297 Buena Ventura St, Woodland Hills, CA 91364",939000,4,2.0,1979,19943646,FOR_SALE,House for sale
"6939 Alabama Ave UNIT 105, Canoga Park, CA 91303",389000,2,2.0,927,19927648,FOR_SALE,Condo for sale
"5221 Campo Rd, Woodland Hills, CA 91364",2595000,4,6.0,3840,95573305,FOR_SALE,New construction
"5111 San Feliciano Dr, Woodland Hills, CA 91364",1075000,3,2.0,1764,19943580,FOR_SALE,House for sale
"22015 Independencia St, Woodland Hills, CA 91364",1449950,3,2.0,2563,19944052,FOR_SALE,House for sale
"6650 Sale Ave, West Hills, CA 91307",849000,4,2.0,1439,19876929,FOR_SALE,House for sale
"22051 Avenue San Luis, Woodland Hills, CA 91364",999950,3,2.0,1465,19943401,FOR_SALE,House for sale
"4944 Don Pio Dr, Woodland Hills, CA 91364",1199999,4,3.0,1827,19944404,FOR_SALE,House for sale
"5540 Owensmouth Ave APT 316, Woodland Hills, CA 91367",535000,2,2.0,920,67092549,FOR_SALE,Condo for sale
"5720 Owensmouth Ave UNIT 152, Woodland Hills, CA 91367",620000,2,3.0,1075,19929915,FOR_SALE,Townhouse for sale
"22051 Mulholland Way, Woodland Hills, CA 91364",1249000,4,3.0,2195,19943861,FOR_SALE,House for sale
"22633 Crespi St, Woodland Hills, CA 91364",1100000,4,3.0,2130,19899542,FOR_SALE,House for sale
"22526 Cass Ave, Woodland Hills, CA 91364",1050000,3,2.0,1914,19899513,FOR_SALE,House for sale
"20450 Bassett St, Winnetka, CA 91306",824000,3,2.0,1908,19926766,FOR_SALE,House for sale
"22253 Del Valle St, Woodland Hills, CA 91364",999000,2,2.0,1488,19899354,FOR_SALE,House for sale
"5800 Owensmouth Ave APT 26, Woodland Hills, CA 91367",704999,3,2.0,1441,19930444,FOR_SALE,Townhouse for sale
"22616 Hatteras St, Woodland Hills, CA 91367",2999000,6,7.0,3978,19877876,FOR_SALE,New construction
"5667 Winnetka Ave, Woodland Hills, CA 91367",929000,4,3.0,2614,19931581,FOR_SALE,House for sale
"21535 Erwin St UNIT 131, Woodland Hills, CA 91367",684999,2,2.0,1240,19928773,FOR_SALE,Townhouse for sale
"4825 Galendo St, Woodland Hills, CA 91364",2450000,6,5.0,4075,19944579,FOR_SALE,House for sale
"22050 Calvert St #10, Woodland Hills, CA 91367",385000,2,1.0,812,442427720,FOR_SALE,Condo for sale
"5102 Escobedo Dr, Woodland Hills, CA 91364",1399888,3,3.0,1614,19942266,FOR_SALE,House for sale
"5108 Escobedo Dr, Woodland Hills, CA 91364",1499000,4,3.0,2875,19942265,FOR_SALE,House for sale
"20537 W Overlook Ct, Northridge, CA 91326",2280000,5,6.0,3988,440481587,FOR_SALE,House for sale
"12553 N Ridgeline Rd, Northridge, CA 91326",3899000,5,6.0,4900,440481617,FOR_SALE,House for sale
"16123 Sunset Blvd #101, Pacific Palisades, CA 90272",1099999,2,3.0,1386,457195759,FOR_SALE,Condo for sale
"400 Surfview Dr, Pacific Palisades, CA 90272",2949000,3,3.0,2966,20550568,FOR_SALE,House for sale
"701 El Medio Ave, Pacific Palisades, CA 90272",3950000,4,4.0,3489,20541666,FOR_SALE,House for sale
